design_id,status_ok,scenario_tag,error_msg,wing_span,wing_AR,wing_chord,dihedral,htail_span,htail_AR,htail_incidence,vtail_height,vtail_AR,tail_arm,nose_x,n_ducks,n_pucks,mass_kg,Sref,Cref,Bref,CG_x_m,CG_z_m,CG_pct,Ixx,Iyy,Izz,Ixz,Vht,Vvt,CL_cruise,alpha_deg,elevator_deg,CL,CDtot,CDi,span_eff_e,Xnp_m,SM_pct,CLa,Cma,CYb,Clb,Cnb,CLq,Cmq,CYp,CYr,Clp,Clr,Cnp,Cnr,spiral_ratio,ph_sigma,ph_omega,ph_t2,sp_sigma,sp_omega,sp_t2,dr_sigma,dr_omega,dr_t2,roll_sigma,roll_omega,roll_t2,spiral_sigma,spiral_omega,spiral_t2,flag_pitch_unstable,flag_low_SM,flag_high_SM,flag_high_trim,flag_directional_unstable,flag_weak_directional,flag_bad_dihedral_effect,flag_spiral_unstable,flag_dutch_unstable,flag_high_drag,flag_slow_or_heavy,badness_score,fixability_score
3085,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.5,-0.35,3,1,3.25729693333333,0.32,0.266666666666667,1.2,-0.0493261352313379,-0.01005434894954,-18.4973007117517,0.0783979500719026,0.166254800594348,0.243426084442446,0.00623561073784035,0.09375,0.05,0.223636536743092,-0.6891,-26.77666,0.22364,0.01061,0.0099725,NaN,0.068736,44.2733007117517,3.833188,0.120645,-0.258693,-0.093615,0.094645,3.933035,-1.358302,-0.181198,0.26233,-0.389771,0.113652,0.008295,-0.102999,0.896403805641986,0.66777571084143,0,1.0379939990428,-0.596386393040411,-0.765670401155136,9999,-0.494040138042215,7.73811009570561,9999,-511.90527382716,0,9999,0.0105073534760726,0,65.9678178847207,1,0,1,1,0,0,0,1,0,0,0,7.5,6
3086,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.5,-0.2,3,1,3.20074693333333,0.32,0.266666666666667,1.2,0.0215491516244139,-0.0102319866837749,8.08093185915521,0.0783921324361064,0.0872981533841381,0.164475254868032,0.00430990138236622,0.09375,0.05,0.219753978164105,-0.74609,-26.81413,0.21975,0.01052,0.0098892,NaN,0.068664,17.6680681408448,3.833374,0.121687,-0.25867,-0.09371,0.094637,3.934349,-1.358017,-0.181449,0.261956,-0.389885,0.112863,0.008555,-0.102878,0.9026011779029,0.658577425373707,0,1.05249155809831,-0.613408009514422,-0.759714308423744,9999,-0.495483317985889,7.73416720415608,9999,-510.596566503202,0,9999,0.00981307031013513,0,70.6350977475469,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
3087,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.5,-0.05,3,1,3.14419693333333,0.32,0.266666666666667,1.2,0.0922760683028181,-0.0104160142301519,34.6035256135568,0.0783861055339625,0.039888822022982,0.11707195040902,0.00237933290358396,0.09375,0.05,0.215871419585118,-0.80308,-26.85191,0.21587,0.01043,0.0098082,NaN,0.068592,-8.88152561355678,3.833549,0.122728,-0.258646,-0.093805,0.094628,3.935658,-1.357731,-0.1817,0.261581,-0.389999,0.112074,0.008815,-0.102758,0.908902079405505,0.64928917706948,0,1.06754771993646,-0.631051279927786,-0.752867823528335,9999,-0.497114882774479,7.72993043208424,9999,-508.821169464103,0,9999,0.00911670871356907,0,76.0304186891793,1,1,0,1,0,0,0,1,0,0,0,8.5,7
3088,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.65,-0.35,3,1,3.34609693333333,0.32,0.266666666666667,1.2,-0.0396769225958932,-0.00978752279222674,-14.8788459734599,0.0784066886285546,0.192927293473932,0.270089838765377,0.00655162245165117,0.121875,0.065,0.229733286554128,-0.90434,-16.96764,0.22973,0.00713,0.0067577,NaN,0.070389,41.2747209734599,3.838061,0.284384,-0.261087,-0.09524,0.122122,3.70127,-1.830736,-0.183586,0.316959,-0.390589,0.117948,0.014124,-0.158666,1.04910455026955,1.01435844762903,0,0.683335542953393,-0.464536458804721,-0.960033599549071,9999,-0.721246718643092,7.99880665032319,9999,-498.459957914002,0,9999,-0.0052204900869697,0,9999,1,0,1,1,0,0,0,0,0,0,0,5.5,4.75
3089,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.65,-0.2,3,1,3.28954693333333,0.32,0.266666666666667,1.2,0.0307403034603644,-0.00995577830738353,11.5276137976367,0.0784011782604332,0.109655813577594,0.186823869237161,0.0046109116049936,0.121875,0.065,0.225850727975141,-0.96046,-17.03655,0.22585,0.00703,0.006668,NaN,0.07032,14.8423862023633,3.838252,0.2854,-0.261057,-0.095359,0.122106,3.702603,-1.830533,-0.183884,0.316574,-0.39071,0.117223,0.014433,-0.158528,1.05613110175806,0.990692787845266,0,0.699659055828522,-0.488462023934755,-0.961617916746633,9999,-0.722382963014109,7.99504277494732,9999,-497.837805335578,0,9999,-0.0059323276241368,0,9999,1,0,0,1,0,0,0,0,0,0,0,4.5,4.5
3090,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.65,-0.05,3,1,3.23299693333333,0.32,0.266666666666667,1.2,0.100997210238959,-0.0101299199087806,37.8739538396098,0.0783954751229874,0.0582642997800184,0.135438058577031,0.00266495030199259,0.121875,0.065,0.221968169396154,-1.01659,-17.10572,0.22197,0.00694,0.0065805,NaN,0.07025,-11.5302038396098,3.838432,0.286416,-0.261026,-0.095477,0.122089,3.703931,-1.830328,-0.184182,0.316189,-0.390831,0.116496,0.014741,-0.15839,1.06325876875083,0.9673349654907,0,0.716553422844932,-0.513715187352172,-0.962219170293454,9999,-0.723668256795274,7.99098972925743,9999,-496.826177661522,0,9999,-0.0066458106506851,0,9999,1,1,0,1,0,0,0,0,0,0,0,6.5,5.75
3091,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.8,-0.35,3,1,3.43489693333333,0.32,0.266666666666667,1.2,-0.0291182795185535,-0.00953449277682354,-10.9193548194575,0.078414975361559,0.227529415827613,0.304683674386054,0.00689741801243404,0.15,0.08,0.235830036365163,-0.99521,-10.58358,0.23583,0.00568,0.005429,NaN,0.072239,38.0089798194576,3.840816,0.445472,-0.262641,-0.096297,0.149669,3.475635,-2.50208,-0.185425,0.372187,-0.391084,0.123797,0.020026,-0.227407,1.18188333504671,-0.335711809146152,0.986132126601109,9999,1.30124659600129,0,0.532679342017091,-0.922516889073485,8.05466694243201,9999,-483.228567835717,0,9999,-0.0204017491906187,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
3092,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.8,-0.2,3,1,3.37834693333333,0.32,0.266666666666667,1.2,0.0408801889513196,-0.00969409023000677,15.3300708567449,0.0784097485449673,0.139330267490713,0.216489752865745,0.00494299285482238,0.15,0.08,0.231947477786176,-1.05084,-10.67209,0.23195,0.00558,0.0053289,NaN,0.072171,11.7340541432551,3.841023,0.446469,-0.262606,-0.09644,0.149646,3.476992,-2.501949,-0.185773,0.37179,-0.391215,0.123142,0.020397,-0.227245,1.18926933934075,-0.356967060934862,0.993993080346291,9999,1.26529225521851,0,0.547815872341872,-0.923399271634115,8.05120200402811,9999,-483.161109907216,0,9999,-0.0211228744159174,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
3093,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.8,-0.05,3,1,3.32179693333333,0.32,0.266666666666667,1.2,0.110708366091707,-0.00985912163123598,41.5156372843903,0.078404343766577,0.0833421435546005,0.160507033708024,0.00298299065617009,0.15,0.08,0.228064919207189,-1.10646,-10.76076,0.22807,0.00548,0.0052313,NaN,0.072104,-14.4766372843903,3.841219,0.447466,-0.262571,-0.096583,0.149622,3.478344,-2.501816,-0.18612,0.371394,-0.391345,0.122487,0.020767,-0.227084,1.19674541721364,-0.379792742356172,1.00132778216786,9999,1.22981951817389,0,0.563616994458805,-0.924398193590804,8.04746749316048,9999,-482.775207043007,0,9999,-0.0218455224311164,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
3094,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.95,-0.35,3,1,3.52369693333333,0.32,0.266666666666667,1.2,-0.0177189611375457,-0.00929421588167609,-6.64461042657962,0.0784228444298751,0.270902777549313,0.348049167039438,0.00727074568941205,0.178125,0.095,0.241926786176199,-1.02693,-6.06473,0.24193,0.00507,0.0048879,NaN,0.074157,34.4534854265796,3.842384,0.605604,-0.263751,-0.097081,0.177261,3.252752,-3.369886,-0.186905,0.427744,-0.39142,0.130482,0.025998,-0.309134,1.29752942301977,-0.243309537125085,0.956369885643436,9999,1.56445258332883,0,0.443060523499581,-1.09134767692704,7.98739820602983,9999,-468.519787005478,0,9999,-0.0352656191511594,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
3095,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.95,-0.2,3,1,3.46714693333333,0.32,0.266666666666667,1.2,0.0518959116638277,-0.0094458067770765,19.4609668739354,0.0784178798280508,0.177170681392472,0.254322035484421,0.00530375777365702,0.178125,0.095,0.238044227597212,-1.08223,-6.16663,0.23804,0.00496,0.0047773,NaN,0.074092,8.32353312606462,3.842609,0.606586,-0.263713,-0.097248,0.177231,3.254137,-3.369819,-0.187304,0.427336,-0.391562,0.129907,0.026444,-0.308946,1.30494141208326,-0.259453031989973,0.966723587824546,9999,1.51989168020822,0,0.456050381475203,-1.09204963647923,7.98424134164847,9999,-468.876717622961,0,9999,-0.0359931778832434,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
3096,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.2,2.5,0,0.24,1.5,0.95,-0.05,3,1,3.41059693333333,0.32,0.266666666666667,1.2,0.121332206375186,-0.00960242463127764,45.4995773906949,0.0784127505933257,0.115979450916594,0.193135934243268,0.00333092142545402,0.178125,0.095,0.234161669018225,-1.1375,-6.26867,0.23416,0.00485,0.0046692,NaN,0.074026,-17.7398273906949,3.842823,0.607567,-0.263675,-0.097416,0.177201,3.255516,-3.36975,-0.187701,0.426927,-0.391704,0.129333,0.026889,-0.308758,1.31242045983162,-0.277010967036973,0.977036319351023,9999,1.47559438696289,0,0.469740998396314,-1.09283597862495,7.98086417694578,9999,-468.978646522663,0,9999,-0.0367213551769118,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
3097,1,weak_directional_stability,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.5,-0.35,3,1,3.25334433333333,0.32,0.266666666666667,1.2,-0.0496425767891017,-0.0100665643241165,-18.6159662959131,0.0789981500183852,0.164538398990286,0.242550942305234,0.00622524727682359,0.287109375,0.00868055555555556,0.223365162719409,-0.65276,-3.12472,0.22337,0.00617,0.0046417,NaN,0.083626,49.9757162959131,3.973547,-0.127184,-0.066518,-0.066966,0.013618,5.236603,-3.414752,-0.13504,0.06439,-0.385246,0.086942,-0.010749,-0.018322,1.03629709583442,0.0775796779106438,0.566964995030128,8.93464885686057,-1.98894639310231,0,9999,0.111746693679934,3.52598979608558,6.20284285587242,-511.551046562713,0,9999,-0.00201873990393757,0,9999,0,0,1,0,0,1,0,0,1,0,0,4,3.25
3098,1,weak_directional_stability,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.5,-0.2,3,1,3.19679433333333,0.32,0.266666666666667,1.2,0.0211820724295717,-0.0102446377793254,7.9432771610894,0.0789923181127271,0.0857295221210726,0.163747897341679,0.00429787953873514,0.287109375,0.00868055555555556,0.219482604140422,-0.70975,-3.11221,0.21948,0.00606,0.0045463,NaN,0.083556,23.3902228389106,3.973762,-0.126138,-0.066515,-0.06698,0.013645,5.237909,-3.414342,-0.1351,0.064082,-0.385316,0.086073,-0.010565,-0.018255,1.0410857457838,0.0785499662131083,0.565048465741736,8.82428362450745,-1.93734756432314,0,9999,0.111869415735994,3.5250429857665,6.19603826479023,-510.163284677601,0,9999,-0.00226674419880626,0,9999,0,0,0,0,0,1,0,0,1,0,0,3,3
3099,1,low_static_margin,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.5,-0.05,3,1,3.14024433333333,0.32,0.266666666666667,1.2,0.0918563409379433,-0.0104291247825408,34.4461278517287,0.0789862761633718,0.0384844627493894,0.116508879919351,0.00236558683238431,0.287109375,0.00868055555555556,0.215600045561434,-0.76674,-3.0998,0.2156,0.00595,0.0044531,NaN,0.083485,-3.13925285172875,3.973967,-0.125091,-0.066512,-0.066995,0.013672,5.23921,-3.413928,-0.135158,0.063773,-0.385384,0.085204,-0.010382,-0.018189,1.04606622744452,0.0795044142894509,0.563049976059002,8.71834836788321,-1.88813203278136,0,9999,0.11188420274044,3.52404015923578,6.19521937487434,-508.302391018397,0,9999,-0.0025208105377901,0,9999,0,1,0,0,0,1,0,0,1,0,0,5,4.25
3100,1,weak_directional_stability,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.65,-0.35,3,1,3.34214433333333,0.32,0.266666666666667,1.2,-0.0399695098612504,-0.00979909804413993,-14.9885661979689,0.0790069095390544,0.190903025920016,0.268906809714295,0.00654204021871072,0.3732421875,0.0112847222222222,0.229461912530444,-0.87217,0.18135,0.22946,0.00505,0.0041016,NaN,0.090534,48.9388161979689,3.974473,-0.036117,-0.066766,-0.06722,0.018174,5.294552,-5.203226,-0.135424,0.072478,-0.385486,0.083647,-0.011232,-0.026627,1.17738867219402,-0.0124447044452466,0.245129511743534,9999,-2.80831197650753,0,9999,0.0591862485601893,3.65295452912355,11.7112876288324,-498.373923726791,0,9999,-0.00993877148780498,0,9999,0,0,1,0,0,1,0,0,1,0,0,4,3.25
3101,1,weak_directional_stability,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.65,-0.2,3,1,3.28559433333333,0.32,0.266666666666667,1.2,0.0303983066618524,-0.00996775519964272,11.3993649981946,0.0790013860172117,0.107779162851021,0.185788470167143,0.00459971120984233,0.3732421875,0.0112847222222222,0.225579353951457,-0.92836,0.18411,0.22558,0.00493,0.0039957,NaN,0.090466,22.5253850018054,3.974692,-0.035093,-0.066762,-0.067238,0.0182,5.295881,-5.202839,-0.135489,0.072171,-0.385549,0.082798,-0.011043,-0.026563,1.18522464841615,-0.0127659759637714,0.239965612097972,9999,-2.79244208520264,0,9999,0.0593808963325449,3.65210631587034,11.6728985813583,-497.66543000073,0,9999,-0.0102876863013072,0,9999,0,0,0,0,0,1,0,0,1,0,0,3,3
3102,1,low_static_margin,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.65,-0.05,3,1,3.22904433333333,0.32,0.266666666666667,1.2,0.100603877053544,-0.0101423197142023,37.7264538950792,0.0789956690293599,0.056551486405386,0.13456651070936,0.00265206864017025,0.3732421875,0.0112847222222222,0.22169679537247,-0.98453,0.18679,0.2217,0.00482,0.003892,NaN,0.090397,-3.82757889507917,3.974901,-0.034068,-0.066758,-0.067257,0.018225,5.297202,-5.202447,-0.135554,0.071865,-0.385612,0.081948,-0.010854,-0.026501,1.19342150125915,-0.0130756056648577,0.234743990006456,9999,-2.77799886369191,0,9999,0.0594833713193954,3.65110714200071,11.6527890935788,-496.562353531506,0,9999,-0.0106480313801964,0,9999,0,1,0,0,0,1,0,0,1,0,0,5,4.25
3103,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.8,-0.35,3,1,3.43094433333333,0.32,0.266666666666667,1.2,-0.0293871995850575,-0.00954547693526166,-11.0201998443966,0.0790152156303702,0.225201749478827,0.30319722718179,0.00688861088025603,0.459375,0.0138888888888889,0.23555866234148,-0.96758,2.30776,0.23556,0.00467,0.0040281,NaN,0.097713,47.6625748443966,3.976442,0.050968,-0.066921,-0.067377,0.022712,5.370177,-7.521841,-0.135713,0.081116,-0.385579,0.081863,-0.011821,-0.037306,1.35190856718635,0.204913316638616,0,3.38263609183768,-3.70778346235612,0,9999,0.00997663740876435,3.69486083442581,69.4770344115167,-483.017026821497,0,9999,-0.0197180004366577,0,9999,1,0,1,0,0,0,0,0,1,0,0,6,5.25
3104,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.8,-0.2,3,1,3.37439433333333,0.32,0.266666666666667,1.2,0.040563065720864,-0.00970544541178402,15.211149645324,0.0790099766627641,0.137150510002345,0.215151226672914,0.00493260706902496,0.459375,0.0138888888888889,0.231676103762493,-1.02328,2.30448,0.23168,0.00455,0.0039126,NaN,0.097646,21.406100354676,3.976672,0.051977,-0.066917,-0.0674,0.022737,5.371533,-7.521454,-0.135785,0.080811,-0.385639,0.081031,-0.011623,-0.037244,1.36248539051752,0.205284900193181,0,3.37651322580309,-3.74512941848635,0,9999,0.0102294905986768,3.6941294717932,67.7596967193662,-482.861977148226,0,9999,-0.0201281711535621,0,9999,1,0,0,0,0,0,0,0,1,0,0,5,5
3105,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.8,-0.05,3,1,3.31784433333333,0.32,0.266666666666667,1.2,0.110341193657904,-0.00987086695749138,41.3779476217138,0.0790045591071422,0.081326262667039,0.15933239689323,0.00297096575896301,0.459375,0.0138888888888889,0.227793545183506,-1.07895,2.30114,0.22779,0.00443,0.0037995,NaN,0.097578,-4.78619762171382,3.976891,0.052985,-0.066912,-0.067423,0.022761,5.37288,-7.52106,-0.135857,0.080506,-0.385698,0.080198,-0.011426,-0.037183,1.37340183272664,0.205566074745596,0,3.37189481006421,-3.78264775140929,0,9999,0.0104075482396063,3.69326549066596,66.6004292847908,-482.383800073826,0,9999,-0.0205450499057672,0,9999,1,1,0,0,0,0,0,0,1,0,0,7,6.25
3106,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.95,-0.35,3,1,3.51974433333333,0.32,0.266666666666667,1.2,-0.0179644641487375,-0.009304653093648,-6.73667405577658,0.079023102611183,0.268275759262554,0.346263349984704,0.00726270546579551,0.5455078125,0.0164930555555556,0.241655412152515,-1.00292,3.80283,0.24166,0.00459,0.0041408,NaN,0.104966,46.0989240557766,3.978081,0.137021,-0.06703,-0.067492,0.027238,5.454346,-10.364931,-0.135939,0.090041,-0.385601,0.080853,-0.012473,-0.050273,1.54069170976469,0.292942477372997,0,2.36615456650685,-4.98897423857816,0.244395600736012,9999,-0.0326550045335615,3.68478917208884,9999,-467.977603556481,0,9999,-0.0301922115269837,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
3107,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.95,-0.2,3,1,3.46319433333333,0.32,0.266666666666667,1.2,0.0516033860390098,-0.00945658742992861,19.3512697646287,0.0790181267616698,0.174692277034283,0.252684843605946,0.00529417755944424,0.5455078125,0.0164930555555556,0.237772853573528,-1.05827,3.7954,0.23777,0.00446,0.0040169,NaN,0.1049,19.9862302353713,3.978324,0.138016,-0.067026,-0.067519,0.027261,5.455731,-10.364525,-0.136019,0.089736,-0.385659,0.080038,-0.012264,-0.050211,1.55377046431172,0.291181517680664,0,2.38046420693539,-5.03924273708745,0.421676745723512,9999,-0.0323621690633331,3.68413075323878,9999,-468.245431879858,0,9999,-0.0306414999914242,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
3108,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.1,1.5,0.95,-0.05,3,1,3.40664433333333,0.32,0.266666666666667,1.2,0.120990889796766,-0.00961356595977684,45.3715836737873,0.0790129857148173,0.113665400922284,0.1916631085408,0.00331974330751076,0.5455078125,0.0164930555555556,0.233890294994541,-1.11362,3.78791,0.23389,0.00434,0.0038954,NaN,0.104834,-6.0588336737873,3.978557,0.139011,-0.067021,-0.067546,0.027285,5.457109,-10.36411,-0.136099,0.089431,-0.385716,0.079223,-0.012056,-0.05015,1.5670950209832,0.289379438980016,0,2.39528828655934,-5.09099603838067,0.544840403071869,9999,-0.0321330267145863,3.68345331258767,9999,-468.253056354918,0,9999,-0.0310902441921604,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
3109,1,spiral_unstable,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.17,1.5,0.5,-0.35,3,1,3.27027873333333,0.32,0.266666666666667,1.2,-0.0463107697656461,-0.0100144368937685,-17.3665386621173,0.0789998571917291,0.171563324722997,0.249519265184602,0.00633436395684176,0.287109375,0.0250868055555556,0.224527829386075,-0.64258,-3.04352,0.22453,0.00617,0.0046489,NaN,0.083641,48.7319136621173,3.973559,-0.112533,-0.144162,-0.075003,0.044722,5.206505,-3.394229,-0.149284,0.137718,-0.386729,0.094476,-0.005206,-0.047988,0.851860675300581,0.0643455524280888,0.532551991863252,10.7722624859673,-2.01561873434075,0,9999,-0.125509566565689,5.58023915387144,9999,-511.913021894043,0,9999,0.0115765587855571,0,59.8750624775227,0,0,1,0,0,0,0,1,0,0,0,3,3
3110,1,spiral_unstable,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.17,1.5,0.5,-0.2,3,1,3.21372873333333,0.32,0.266666666666667,1.2,0.0241993042861607,-0.0101906547557395,9.07473910731026,0.0789940860567495,0.0913030982455715,0.169264809842155,0.00439669388203843,0.287109375,0.0250868055555556,0.220645270807088,-0.69947,-3.03245,0.22065,0.00606,0.004553,NaN,0.083571,22.2643858926897,3.973777,-0.111488,-0.144153,-0.075049,0.044739,5.207814,-3.393826,-0.149415,0.13739,-0.386811,0.093637,-0.004995,-0.047906,0.858224792494788,0.0647613195594167,0.5300414475556,10.7031046506704,-1.96802532243035,0,9999,-0.125976073243348,5.57821698842528,9999,-510.669986343803,0,9999,0.0109871269490641,0,63.0872095838472,0,0,0,0,0,0,0,1,0,0,0,2,2
3111,1,low_static_margin,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.17,1.5,0.5,-0.05,3,1,3.15717873333333,0.32,0.266666666666667,1.2,0.094548535171447,-0.0103731852917376,35.4557006892926,0.0789881081816956,0.0427784663748561,0.120746155846494,0.00245375619353156,0.287109375,0.0250868055555556,0.216762712228101,-0.75633,-3.02149,0.21676,0.00595,0.0044593,NaN,0.0835,-4.14320068929264,3.973983,-0.110444,-0.144145,-0.075095,0.044755,5.209116,-3.39342,-0.149546,0.137062,-0.386893,0.092799,-0.004785,-0.047825,0.86473122730606,0.0651446372596916,0.527427213034465,10.640126489565,-1.92263589894239,0,9999,-0.126586050084437,5.57599097161529,9999,-508.967962993551,0,9999,0.0103948953945259,0,66.6814964703699,0,1,0,0,0,0,0,1,0,0,0,4,4
3112,1,overstable_forward_cg,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.17,1.5,0.65,-0.35,3,1,3.35907873333333,0.32,0.266666666666667,1.2,-0.0360183401741309,-0.00974969704490999,-13.5068775652991,0.0790085274217792,0.201303177727272,0.279250447958826,0.00667144102596388,0.3732421875,0.0326128472222222,0.230624579197111,-0.86067,0.24894,0.23063,0.00506,0.0041237,NaN,0.090551,47.4635025652991,3.97446,-0.02149,-0.144872,-0.075796,0.058324,5.264467,-5.183205,-0.150329,0.164106,-0.387132,0.093659,-0.003734,-0.074025,1.02713584474074,-0.0186286322512218,0.188546153140655,9999,-2.80908834762549,0,9999,-0.244386486492585,5.78981586623239,9999,-498.330993558791,0,9999,-0.0021381955207057,0,9999,0,0,1,0,0,0,0,0,0,0,0,1,1
3113,1,mostly_ok_baseline_candidate,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.17,1.5,0.65,-0.2,3,1,3.30252873333333,0.32,0.266666666666667,1.2,0.0340563076335721,-0.00991664347063667,12.7711153625895,0.0790030599263367,0.116403589444976,0.194356327171973,0.00471951074166615,0.3732421875,0.0326128472222222,0.226742020618124,-0.91677,0.25057,0.22674,0.00495,0.0040171,NaN,0.090482,21.1596346374105,3.974682,-0.020468,-0.144862,-0.075854,0.058337,5.265799,-5.182825,-0.150483,0.163778,-0.387212,0.092856,-0.003501,-0.07394,1.03538977195539,-0.0188485694500914,0.182538702411685,9999,-2.80014318885031,0,9999,-0.244716358659483,5.78789933328819,9999,-497.750310333519,0,9999,-0.00276591753016683,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,1,low_static_margin,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.17,1.5,0.65,-0.05,3,1,3.24597873333333,0.32,0.266666666666667,1.2,0.103959340844042,-0.0100894068293444,38.9847528165157,0.078997401926339,0.0635708244404423,0.141529220167437,0.00276196007930904,0.3732421875,0.0326128472222222,0.222859462039137,-0.97287,0.25211,0.22286,0.00483,0.0039127,NaN,0.090414,-5.07950281651569,3.974893,-0.019445,-0.144851,-0.075911,0.058351,5.267123,-5.18244,-0.150636,0.163449,-0.387292,0.092052,-0.003268,-0.073856,1.04377998151061,-0.019052769173483,0.176446852919982,9999,-2.79241214639753,0,9999,-0.245166544089054,5.78585621941971,9999,-496.786325334027,0,9999,-0.003393564611031,0,9999,0,1,0,0,0,0,0,0,0,0,0,2,2
3115,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.17,1.5,0.8,-0.35,3,1,3.44787873333333,0.32,0.266666666666667,1.2,-0.0248530363496994,-0.00949859392773307,-9.31988863113727,0.0790167510488668,0.239613319125712,0.317552365730179,0.00703710472621401,0.459375,0.0401388888888889,0.236721329008146,-0.95532,2.36649,0.23672,0.00469,0.0040588,NaN,0.097731,45.9690136311373,3.976413,0.065587,-0.145322,-0.076288,0.071937,5.340084,-7.502228,-0.151152,0.191058,-0.387344,0.094316,-0.002291,-0.106636,1.19900882378301,0.234501523428217,0,2.9558323136955,-3.66654140764203,0,9999,-0.352404943820107,5.84974301998607,9999,-482.840584697598,0,9999,-0.0159228815840147,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
3116,1,pitch_unstable_aft_or_weak_tail,,1.2,4.5,0.266666666666667,6,0.35,2.5,-2,0.17,1.5,0.8,-0.2,3,1,3.39132873333333,0.32,0.266666666666667,1.2,0.0448235430605689,-0.00965698184257415,16.8088286477133,0.0790115638446557,0.149467218247338,0.227411452056015,0.0050721377019003,0.459375,0.0401388888888889,0.232838770429159,-1.01093,2.36228,0.23284,0.00457,0.0039426,NaN,0.097664,19.8151713522867,3.976646,0.066593,-0.14531,-0.076358,0.071947,5.341442,-7.501847,-0.151329,0.190727,-0.387425,0.09355,-0.002029,-0.106546,1.20874645380217,0.234259944347171,0,2.95888049701193,-3.71376574840911,0,9999,-0.352630597065055,5.8480407855818,9999,-482.793677592164,0,9999,-0.0165728228798508,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
