design_id,status_ok,scenario_tag,error_msg,wing_span,wing_AR,wing_chord,dihedral,htail_span,htail_AR,htail_incidence,vtail_height,vtail_AR,tail_arm,nose_x,n_ducks,n_pucks,mass_kg,Sref,Cref,Bref,CG_x_m,CG_z_m,CG_pct,Ixx,Iyy,Izz,Ixz,Vht,Vvt,CL_cruise,alpha_deg,elevator_deg,CL,CDtot,CDi,span_eff_e,Xnp_m,SM_pct,CLa,Cma,CYb,Clb,Cnb,CLq,Cmq,CYp,CYr,Clp,Clr,Cnp,Cnr,spiral_ratio,ph_sigma,ph_omega,ph_t2,sp_sigma,sp_omega,sp_t2,dr_sigma,dr_omega,dr_t2,roll_sigma,roll_omega,roll_t2,spiral_sigma,spiral_omega,spiral_t2,flag_pitch_unstable,flag_low_SM,flag_high_SM,flag_high_trim,flag_directional_unstable,flag_weak_directional,flag_bad_dihedral_effect,flag_spiral_unstable,flag_dutch_unstable,flag_high_drag,flag_slow_or_heavy,badness_score,fixability_score
7910,1,spiral_unstable,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.55,-0.2,3,1,3.4459636,0.411428571428571,0.342857142857143,1.2,0.0478227988531159,-0.00950387287898224,13.9483163321588,0.100946263877499,0.114127062181185,0.213810603652258,0.00507512523386812,0.140364583333333,0.0427777777777778,0.184014321183617,-0.71831,-10.9818,0.18401,0.00908,0.0079403,NaN,0.088421,11.8411420011745,3.459463,-0.000681,-0.210247,-0.085837,0.080487,4.112305,-1.676574,-0.166735,0.229156,-0.328214,0.105817,0.008185,-0.096385,0.971410508801822,-0.0344749376456773,0.0361359487383739,9999,-2.10284211401946,0,9999,-0.528777905079662,7.76066085332639,9999,-557.627345869442,0,9999,0.0032046109119815,0,216.296829661406,0,0,0,0,0,0,0,1,0,0,0,2,2
7911,1,low_static_margin,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.55,-0.14,3,1,3.4233436,0.411428571428571,0.342857142857143,1.2,0.0742209862847754,-0.00956667043296501,21.6477876663928,0.100944207257606,0.0874318069568136,0.187117405047779,0.00424091587225496,0.140364583333333,0.0427777777777778,0.182806414070155,-0.73832,-10.98176,0.18281,0.00905,0.0079105,NaN,0.088395,4.13408733360719,3.459508,-0.000422,-0.210243,-0.085866,0.080487,4.112622,-1.676489,-0.166813,0.229031,-0.328252,0.10558,0.008261,-0.096345,0.973515824379687,-0.0346739021165845,0.0182097110530148,9999,-2.10630424089899,0,9999,-0.529193960200989,7.759567027474,9999,-557.659298269887,0,9999,0.00296230526991572,0,233.989112330636,0,1,0,0,0,0,0,1,0,0,0,4,4
7912,1,low_static_margin,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.55,-0.08,3,1,3.4007236,0.411428571428571,0.342857142857143,1.2,0.100571258619603,-0.00963030338602055,29.3332837640509,0.100942123278394,0.0661134970881146,0.165801179158292,0.00340513729122057,0.140364583333333,0.0427777777777778,0.181598506956692,-0.75831,-10.98174,0.1816,0.00901,0.007881,NaN,0.088369,-3.55899209738425,3.459552,-0.000162,-0.210239,-0.085894,0.080487,4.112938,-1.676405,-0.16689,0.228906,-0.328289,0.105343,0.008337,-0.096306,0.975629111488379,-0.00973840424631853,0,9999,-2.10990844225156,0,9999,-0.529645420304803,7.75843802743143,9999,-557.630136147038,0,9999,0.00272012084112255,0,254.822201308489,0,1,0,0,0,0,0,1,0,0,0,4,4
7913,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.7,-0.26,3,1,3.5573836,0.411428571428571,0.342857142857143,1.2,0.0316374591662461,-0.0092062042451649,9.22759225682177,0.100956012525257,0.17729058862067,0.276964381443984,0.00624380535912313,0.178645833333333,0.0544444444444444,0.189964144816774,-0.98547,-5.21789,0.18996,0.00658,0.0058335,NaN,0.091501,17.4601994098449,3.465333,0.099777,-0.211752,-0.08727,0.101585,4.048191,-2.267889,-0.168877,0.270724,-0.329033,0.108541,0.01251,-0.142598,1.12863887983708,0.393602184469633,0,1.7610348923595,-4.45774990324568,0.977137020138562,9999,-0.738834803495607,7.93480430333635,9999,-539.702604812729,0,9999,-0.0149009750301761,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
7914,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.7,-0.2,3,1,3.5347636,0.411428571428571,0.342857142857143,1.2,0.0579638742091233,-0.00926511747489988,16.906129977661,0.100954083116983,0.143388574439162,0.24306429667075,0.00540724545177736,0.178645833333333,0.0544444444444444,0.188756237703312,-1.00515,-5.22354,0.18876,0.00654,0.0058019,NaN,0.091476,9.77437002233905,3.465377,0.100032,-0.211747,-0.087305,0.101583,4.048506,-2.267806,-0.168967,0.270598,-0.329072,0.108323,0.0126,-0.142555,1.13104493008146,0.392122990823212,0,1.76767799078746,-4.48001757784856,1.01335150501723,9999,-0.739175143467709,7.9338275306096,9999,-539.97583264028,0,9999,-0.0151507600874676,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
7915,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.7,-0.14,3,1,3.5121436,0.411428571428571,0.342857142857143,1.2,0.0842429697222807,-0.00932478956726029,24.5708661689985,0.100952128855958,0.114914928387987,0.214592604880601,0.00456913582983327,0.178645833333333,0.0544444444444444,0.187548330589849,-1.02483,-5.2292,0.18755,0.0065,0.0057705,NaN,0.091451,2.10234216433479,3.465419,0.100287,-0.211741,-0.08734,0.101581,4.048821,-2.267723,-0.169057,0.270471,-0.329111,0.108104,0.012691,-0.142512,1.13347090032669,0.390628626094364,0,1.77444031045616,-4.50253401718396,1.04849077620395,9999,-0.739530026418112,7.93280923488575,9999,-540.20327787811,0,9999,-0.0154016658888259,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
7916,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.7,-0.08,3,1,3.4895236,0.411428571428571,0.342857142857143,1.2,0.110473825493204,-0.00938523527968116,32.2215324355178,0.100950149258876,0.0918677707678669,0.191547426857562,0.003729446356331,0.178645833333333,0.0544444444444444,0.186340423476386,-1.04451,-5.23488,0.18634,0.00647,0.0057394,NaN,0.091426,-5.55561576885111,3.465461,0.100542,-0.211736,-0.087374,0.101579,4.049135,-2.267639,-0.169146,0.270345,-0.329149,0.107885,0.012781,-0.142469,1.13589345000654,0.389127785900981,0,1.78128420964605,-4.52530181247104,1.08264698393859,9999,-0.739910689001557,7.93176623902792,9999,-540.381404670437,0,9999,-0.0156511006889339,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
7917,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.85,-0.26,3,1,3.6461836,0.411428571428571,0.342857142857143,1.2,0.0427242739381259,-0.00898199421444384,12.4612465652867,0.100963355403763,0.21710899287679,0.316775442821598,0.00660689854290219,0.216927083333333,0.0661111111111111,0.194706061336469,-1.12946,-1.34175,0.19471,0.0054,0.0048537,NaN,0.094803,15.1896284347133,3.46931,0.19822,-0.212746,-0.088246,0.122739,3.992456,-3.054728,-0.170645,0.312822,-0.329568,0.112469,0.017035,-0.198955,1.27184583638956,0.473017539991914,0,1.46537310344093,-4.53119525531002,2.03880491549883,9999,-0.923551541962373,7.94156065775551,9999,-521.355899979126,0,9999,-0.0327590082901685,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
7918,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.85,-0.2,3,1,3.6235636,0.411428571428571,0.342857142857143,1.2,0.0689429216147376,-0.00903806407592791,20.1083521376318,0.100961519115799,0.181146337598256,0.280814623831028,0.00576680925431123,0.216927083333333,0.0661111111111111,0.193498154223006,-1.14894,-1.35109,0.1935,0.00537,0.0048197,NaN,0.094779,7.5355228623682,3.469355,0.198471,-0.212739,-0.088287,0.122735,3.992772,-3.05464,-0.170747,0.312693,-0.329609,0.11227,0.017143,-0.198907,1.27442615925156,0.47070553398029,0,1.47257070614549,-4.55296079196826,2.07904766303086,9999,-0.923846829530148,7.94066737929676,9999,-521.762797208524,0,9999,-0.0330148329270578,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
7919,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.85,-0.14,3,1,3.6009436,0.411428571428571,0.342857142857143,1.2,0.0951140627491446,-0.00909483836403325,27.7416016351672,0.100959659757864,0.150661810191959,0.250331955782667,0.00492516412646306,0.216927083333333,0.0661111111111111,0.192290247109543,-1.16842,-1.36044,0.19229,0.00533,0.004786,NaN,0.094754,-0.105018301833834,3.4694,0.198723,-0.212733,-0.088329,0.122732,3.993088,-3.054551,-0.17085,0.312565,-0.32965,0.112072,0.017251,-0.198859,1.27700803878105,0.468396308618125,0,1.47983057894902,-4.57493299951428,2.11886120107972,9999,-0.924153043706812,7.93977902234592,9999,-522.133585323925,0,9999,-0.0332700794580831,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
7920,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-4,0.24,1.5,0.85,-0.08,3,1,3.5783236,0.411428571428571,0.342857142857143,1.2,0.121236796418369,-0.00915233043763845,35.3607322886909,0.100957776892453,0.125653420387396,0.225325448843514,0.00408193365413015,0.216927083333333,0.0661111111111111,0.191082339996081,-1.1879,-1.3698,0.19108,0.00529,0.0047526,NaN,0.094729,-7.73144062202427,3.469443,0.198975,-0.212726,-0.08837,0.122728,3.993402,-3.054462,-0.170952,0.312436,-0.32969,0.111874,0.017359,-0.198811,1.27959472622942,0.466089118548548,0,1.48715589567609,-4.59711622704803,2.15826065480848,9999,-0.924476030475902,7.93882803195881,9999,-522.465095410458,0,9999,-0.0335249450300528,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
7921,1,weak_directional_stability,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.55,-0.26,3,1,3.4298764,0.411428571428571,0.342857142857143,1.2,0.0138352510347734,-0.00954844903448999,4.03528155180892,0.100944804008406,0.128502974191856,0.228420218732021,0.0056607830428174,0.140364583333333,0.0106944444444444,0.183155265334117,-0.73554,-13.96766,0.18315,0.00906,0.0079355,NaN,0.08854,21.7888851148577,3.460434,-0.019407,-0.073993,-0.066904,0.017894,4.150969,-1.702744,-0.133922,0.07725,-0.32352,0.084977,-0.006632,-0.025639,1.12809152959987,-0.011467488816862,0.275205322929278,9999,-1.91627431282053,0,9999,0.0648297181361766,4.17998975658457,10.6918123429747,-555.323874121054,0,9999,-0.00915478581741268,0,9999,0,0,0,0,0,1,0,0,1,0,0,3,3
7922,1,weak_directional_stability,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.55,-0.2,3,1,3.4072564,0.411428571428571,0.342857142857143,1.2,0.0405307670118278,-0.00961183901510905,11.8214737117831,0.100942727986541,0.0977840801823917,0.197703400744422,0.00483631119106593,0.140364583333333,0.0106944444444444,0.181947358220654,-0.75561,-13.9663,0.18195,0.00902,0.0079053,NaN,0.088514,13.9951096215502,3.460478,-0.019147,-0.073992,-0.06691,0.017902,4.151285,-1.702657,-0.133947,0.07714,-0.323546,0.084715,-0.006579,-0.025613,1.13002905844119,-0.0118955430266694,0.272552463615641,9999,-1.91498846634212,0,9999,0.064920563115652,4.17961317925959,10.6768510206103,-555.299105049434,0,9999,-0.00926909780125948,0,9999,0,0,0,0,0,1,0,0,1,0,0,3,3
7923,1,weak_directional_stability,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.55,-0.14,3,1,3.3846364,0.411428571428571,0.342857142857143,1.2,0.0671821143280482,-0.00967607628399907,19.5947833456807,0.100940624215985,0.0723870557663716,0.172308480098958,0.00401039281567215,0.140364583333333,0.0106944444444444,0.180739451107192,-0.77569,-13.96495,0.18074,0.00899,0.0078754,NaN,0.088489,6.21450832098594,3.460522,-0.018886,-0.073991,-0.066917,0.01791,4.151601,-1.70257,-0.133972,0.077029,-0.323571,0.084454,-0.006525,-0.025588,1.13202754615561,-0.0123220168805239,0.269870283096234,9999,-1.91384281728428,0,9999,0.0649979679594597,4.17921487910162,10.6641361617993,-555.211290011913,0,9999,-0.00938715774975493,0,9999,0,0,0,0,0,1,0,0,1,0,0,3,3
7924,1,low_static_margin,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.55,-0.08,3,1,3.3620164,0.411428571428571,0.342857142857143,1.2,0.0937884014692456,-0.00974117794309391,27.35495042853,0.100938492136649,0.0523103783558497,0.152233934767772,0.00318299871954636,0.140364583333333,0.0106944444444444,0.179531543993729,-0.79574,-13.96363,0.17953,0.00895,0.0078457,NaN,0.088463,-1.55324209519664,3.460564,-0.018626,-0.07399,-0.066923,0.017918,4.151915,-1.702483,-0.133998,0.076919,-0.323595,0.084193,-0.006472,-0.025563,1.13402258541537,-0.0127446577828128,0.267182003958436,9999,-1.91281215071618,0,9999,0.0650525733529295,4.17881322820787,10.6551846427261,-555.05839982718,0,9999,-0.00950416554676125,0,9999,0,1,0,0,0,1,0,0,1,0,0,5,4.25
7925,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.7,-0.26,3,1,3.5186764,0.411428571428571,0.342857142857143,1.2,0.022748209975681,-0.00930747709564881,6.63489457624031,0.100952695839403,0.151523939453102,0.25143329216227,0.00595268244813213,0.178645833333333,0.0136111111111111,0.187897181853811,-1.02035,-8.21907,0.1879,0.00652,0.0057947,NaN,0.091506,20.0543554237597,3.465659,0.082194,-0.074488,-0.067242,0.023003,4.084933,-2.289682,-0.134538,0.086185,-0.323893,0.081669,-0.006855,-0.035994,1.28833562878821,0.359477663831536,0,1.92820653492613,-4.54181862519335,0.711771600734974,9999,-0.00124158321211794,4.28754864781915,9999,-537.769477072174,0,9999,-0.0203063795965842,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
7926,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.7,-0.2,3,1,3.4960564,0.411428571428571,0.342857142857143,1.2,0.0493085877760404,-0.00936769784377621,14.3816714346784,0.100950723609902,0.119258088988163,0.219169413926832,0.0051237848210939,0.178645833333333,0.0136111111111111,0.186689274740349,-1.04009,-8.22372,0.18669,0.00648,0.0057631,NaN,0.091481,12.3002868986549,3.465702,0.082448,-0.074486,-0.06725,0.02301,4.08525,-2.289601,-0.134565,0.086075,-0.323916,0.081415,-0.006799,-0.035969,1.29121810412061,0.358288747334896,0,1.93460494005427,-4.56431759190003,0.74727907117568,9999,-0.00113082213019064,4.287189267302,9999,-537.944219144592,0,9999,-0.020453355813337,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
7927,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.7,-0.14,3,1,3.4734364,0.411428571428571,0.342857142857143,1.2,0.0758241659916681,-0.00942870294098375,22.1153817475699,0.100948725692968,0.0923637655086856,0.192277088364289,0.0042934200076557,0.178645833333333,0.0136111111111111,0.185481367626886,-1.05982,-8.22839,0.18548,0.00645,0.0057319,NaN,0.091455,4.55899325243014,3.465744,0.082702,-0.074485,-0.067258,0.023018,4.085566,-2.289521,-0.134592,0.085965,-0.323938,0.081161,-0.006743,-0.035945,1.2940988810394,0.357091147803967,0,1.94109314896953,-4.58707834196733,0.781253473288755,9999,-0.00104050573489536,4.2868885388955,9999,-538.067975183628,0,9999,-0.0205992842087117,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
7928,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.7,-0.08,3,1,3.4508164,0.411428571428571,0.342857142857143,1.2,0.102294063642684,-0.00949050781142688,29.8357685624494,0.100946701583461,0.0708393205676477,0.170754667532758,0.00346155915572646,0.178645833333333,0.0136111111111111,0.184273460513423,-1.07955,-8.23307,0.18427,0.00641,0.0057009,NaN,0.09143,-3.16868522911605,3.465784,0.082957,-0.074483,-0.067266,0.023025,4.085881,-2.289441,-0.134619,0.085855,-0.323961,0.080907,-0.006687,-0.035921,1.2970546784141,0.355887028289339,0,1.94766070539781,-4.61010445767495,0.813914776685002,9999,-0.000961195445466745,4.28650016050457,9999,-538.142064204668,0,9999,-0.0207490050160994,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
7929,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.85,-0.26,3,1,3.6074764,0.411428571428571,0.342857142857143,1.2,0.0325633393346945,-0.00907836846832872,9.49764063928589,0.100960199146948,0.181811203260432,0.281713052662055,0.00627412793463982,0.216927083333333,0.0165277777777778,0.192639098373506,-1.16324,-4.35473,0.19264,0.00535,0.0048095,NaN,0.094718,18.1284426940474,3.469214,0.181509,-0.074814,-0.067466,0.028102,4.027214,-3.070919,-0.135001,0.095733,-0.324059,0.079833,-0.007129,-0.049043,1.4748311823371,0.451615236822507,0,1.53481796902341,-4.611691329422,2.08783788792835,9999,-0.0615153166695469,4.31074881845543,9999,-519.348815901916,0,9999,-0.0330526305178057,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
7930,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.85,-0.2,3,1,3.5848564,0.411428571428571,0.342857142857143,1.2,0.0590009665215087,-0.00913565184926236,17.20861523544,0.100958323116222,0.147762123056135,0.247665848488484,0.00544121022500798,0.216927083333333,0.0165277777777778,0.191431191260043,-1.18276,-4.36328,0.19143,0.00531,0.0047758,NaN,0.094694,10.4104680978933,3.469259,0.181759,-0.074812,-0.067476,0.028109,4.027535,-3.070841,-0.135031,0.095624,-0.324081,0.079585,-0.007069,-0.049019,1.47855389852291,0.44949053740785,0,1.54207290893648,-4.63365988233457,2.12500699277229,9999,-0.0613973359742968,4.31047755553377,9999,-519.671950244907,0,9999,-0.0332190715737746,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
7931,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.85,-0.14,3,1,3.5622364,0.411428571428571,0.342857142857143,1.2,0.0853933519758909,-0.0091936627226649,24.9063943263015,0.100956423260118,0.119134280063773,0.219039905352226,0.004606810848639,0.216927083333333,0.0165277777777778,0.19022328414658,-1.20228,-4.37183,0.19022,0.00527,0.0047423,NaN,0.094669,2.70539734036514,3.469303,0.182009,-0.07481,-0.067486,0.028116,4.027854,-3.070763,-0.13506,0.095514,-0.324103,0.079338,-0.007009,-0.048995,1.48228142599745,0.447366373394355,0,1.54939490713339,-4.65585108784675,2.16183500289497,9999,-0.0612903906115835,4.31019351937192,9999,-519.955996765168,0,9999,-0.033384712474063,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
7932,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.12,1.5,0.85,-0.08,3,1,3.5396164,0.411428571428571,0.342857142857143,1.2,0.111739628342847,-0.00925241503570839,32.5907249333303,0.100954499121866,0.0959259073051349,0.19583345673184,0.0037709013996568,0.216927083333333,0.0165277777777778,0.189015377033118,-1.2218,-4.3804,0.18902,0.00524,0.0047092,NaN,0.094645,-4.98593326666361,3.469345,0.182259,-0.074808,-0.067495,0.028122,4.028173,-3.070684,-0.13509,0.095404,-0.324124,0.079091,-0.00695,-0.048971,1.48606328190423,0.445252561374842,0,1.55675057414529,-4.67826513549387,2.19834630990469,9999,-0.061197444715497,4.30984289427321,9999,-520.197792218844,0,9999,-0.0335522801826881,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
7933,1,mostly_ok_baseline_candidate,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.16,1.5,0.55,-0.26,3,1,3.4399116,0.411428571428571,0.342857142857143,1.2,0.0157469696059181,-0.00952059349432119,4.59286613505943,0.100945716277347,0.132829915114071,0.232712796718629,0.00572339182602239,0.140364583333333,0.0190123456790123,0.183691144620811,-0.72993,-13.90713,0.18369,0.00904,0.0079216,NaN,0.088548,21.2336338649406,3.46046,-0.013792,-0.109098,-0.07072,0.0338,4.139445,-1.695852,-0.140529,0.11428,-0.324237,0.088961,-0.003723,-0.042555,1.00086727719061,-0.0189744762744581,0.229131020759768,9999,-1.97252918003627,0,9999,-0.0904346274097467,5.35532335596097,9999,-555.172820538582,0,9999,-7.40391393979704e-05,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
7934,1,mostly_ok_baseline_candidate,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.16,1.5,0.55,-0.2,3,1,3.4172916,0.411428571428571,0.342857142857143,1.2,0.0423767458703142,-0.00958361294072768,12.359884212175,0.100943652390477,0.101768004617482,0.20165295010891,0.00489676699868136,0.140364583333333,0.0190123456790123,0.182483237507349,-0.74998,-13.90617,0.18248,0.00901,0.0078914,NaN,0.088522,13.4590324544917,3.460505,-0.013532,-0.109097,-0.070732,0.033807,4.139761,-1.695766,-0.140567,0.114167,-0.324264,0.088706,-0.003664,-0.042527,1.00304647421707,-0.0193455614628499,0.226189308652894,9999,-1.97256935531182,0,9999,-0.0904681346412732,5.35481394310772,9999,-555.174520114543,0,9999,-0.000259397967020517,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
7935,1,mostly_ok_baseline_candidate,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.16,1.5,0.55,-0.14,3,1,3.3946716,0.411428571428571,0.342857142857143,1.2,0.068961607945721,-0.00964747223266015,20.113802317502,0.100941560998666,0.0760427692402026,0.175929806123441,0.00406867123165094,0.140364583333333,0.0190123456790123,0.181275330393886,-0.77004,-13.90522,0.18127,0.00897,0.0078615,NaN,0.088497,5.69782268249803,3.460549,-0.013272,-0.109095,-0.070744,0.033813,4.140077,-1.69568,-0.140604,0.114053,-0.324292,0.088451,-0.003605,-0.042498,1.00524437683349,-0.019713042353534,0.223230176530604,9999,-1.97273903982808,0,9999,-0.0905106230284981,5.35421546858504,9999,-555.117988179974,0,9999,-0.000445370521808941,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
7936,1,low_static_margin,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.16,1.5,0.55,-0.08,3,1,3.3720516,0.411428571428571,0.342857142857143,1.2,0.0955006519678963,-0.00971218827137758,27.8543568239698,0.100939441548398,0.0556526253640381,0.155541781697545,0.00323907492337717,0.140364583333333,0.0190123456790123,0.180067423280423,-0.79009,-13.90429,0.18007,0.00894,0.0078319,NaN,0.088471,-2.05031515730309,3.460591,-0.013012,-0.109093,-0.070756,0.033819,4.140392,-1.695594,-0.140642,0.11394,-0.324319,0.088195,-0.003546,-0.04247,1.00749014798152,-0.0200782093956952,0.220259506568182,9999,-1.97303836330184,0,9999,-0.0905761777400315,5.35359644429847,9999,-554.997550142325,0,9999,-0.000634407938274068,0,9999,0,1,0,0,0,0,0,0,0,0,0,2,2
7937,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.16,1.5,0.7,-0.26,3,1,3.5287116,0.411428571428571,0.342857142857143,1.2,0.0250130534849245,-0.00928100783300058,7.29547393310298,0.100953562707755,0.157900679416724,0.257775714590874,0.00602685607305985,0.178645833333333,0.0241975308641975,0.188433061140506,-1.01418,-8.16676,0.18843,0.00652,0.0057924,NaN,0.091515,19.396401066897,3.465671,0.087805,-0.109942,-0.071361,0.043082,4.073406,-2.283243,-0.141554,0.131691,-0.324706,0.086916,-0.002965,-0.061908,1.17981011048461,0.37053064760077,0,1.87068785010945,-4.51721540577679,0.819906308297977,9999,-0.193121360786203,5.49377545600575,9999,-537.507529104136,0,9999,-0.0152182014148466,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
7938,1,pitch_unstable_aft_or_weak_tail,,1.2,3.5,0.342857142857143,7,0.3,2.5,-2,0.16,1.5,0.7,-0.2,3,1,3.5060916,0.411428571428571,0.342857142857143,1.2,0.051512021611012,-0.00934088544634715,15.0243396365452,0.100951601715918,0.12521845765022,0.225095453816207,0.00519594727918922,0.178645833333333,0.0241975308641975,0.187225154027043,-1.0339,-8.17173,0.18722,0.00648,0.0057608,NaN,0.09149,11.6602436967882,3.465714,0.088059,-0.109939,-0.071375,0.043087,4.073723,-2.283163,-0.141597,0.131578,-0.324732,0.086671,-0.0029,-0.06188,1.18270480748017,0.369243083772546,0,1.87721100549286,-4.5396636049085,0.854809408489021,9999,-0.19313422432504,5.49325090938931,9999,-537.706230324792,0,9999,-0.0154228790778123,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
